CELL_ID,lat,lon,pm10_mean
다사53505300,37.5774697415018,126.97338029046001,19.12961
다사53505325,37.5797230337013,126.97336441999902,18.397156
다사53505350,37.5819763250329,126.97334854777,18.606356
다사53505575,37.6022559079557,126.973205618129,16.663054
다사53505600,37.604509190606606,126.97318972821199,16.682941
다사53505625,37.6067624723893,126.973173836524,17.69439
다사53505650,37.609015753303794,126.973157943066,17.578897
다사53505475,37.5932427686707,126.973269160103,16.722807
다사53505500,37.595496054794104,126.973253277263,16.660774
다사53505525,37.5977493400494,126.973237392655,16.43104
다사53505550,37.600002624436605,126.97322150627701,16.495823
다사53255375,37.5842170160385,126.970501239524,19.103619
다사53255400,37.586470304615396,126.97048527841801,18.243887
다사53255425,37.5887235923241,126.970469315535,17.19235
다사53255450,37.5909768791648,126.97045335087401,17.272884
다사53255275,37.5752038530507,126.97056506617099,19.627785
다사53255300,37.5774571450997,126.97054911217501,17.07517
다사53255325,37.579710436280706,126.970533156402,16.036636
다사53255350,37.5819637265936,126.97051719885201,17.644356
다사53255575,37.6022433003458,126.970373500889,16.733606
다사53255600,37.6044965819775,126.970357525555,17.624268
다사53255625,37.6067498627409,126.97034154844101,18.324316
다사53255650,37.609003142636105,126.970325569548,17.002602
다사53255475,37.59323016513729,126.97043738443399,16.579933
다사53255500,37.5954834502417,126.970421416216,16.438536
다사53255525,37.5977367344779,126.970405446219,16.436043
다사53255550,37.599990017846,126.970389474444,16.32976
다사53254975,37.5481642807647,126.970756375595,24.15319
다사53255000,37.550417583228395,126.97074044290702,23.57942
다사53255025,37.5526708848242,126.97072450844401,23.691723
다사53255050,37.554924185552295,126.97070857220601,23.294113
다사53254875,37.5391510622324,126.970820088608,21.678085
다사53254900,37.541404368167,126.970804163015,23.782465
다사53254925,37.543657673234,126.970788235649,24.10128
다사53254950,37.5459109774332,126.970772306509,25.495773
다사53255175,37.566190676175,126.97062886439,19.304583
다사53255200,37.56844397169579,126.9706129175,19.666834
다사53255225,37.570697266348795,126.970596968834,19.615316
다사53255250,37.572950560133705,126.970581018391,20.778097
다사53255075,37.5571774854126,126.970692634194,21.716352
다사53255100,37.559430784404995,126.970676694406,24.460684
다사53255125,37.5616840825296,126.970660752843,23.956438
다사53255150,37.5639373797862,126.970644809504,19.103275
다사53504175,37.4760706944723,126.974092634996,18.222206
다사53504200,37.4783240257114,126.974076843867,19.340658
다사53504225,37.4805773560834,126.97406105098,19.257336
다사53504250,37.482830685588205,126.974045256334,17.380806
다사53504075,37.467057360845,126.974155781932,16.046392
다사53504100,37.469310695552394,126.974139997834,16.273344
다사53504125,37.471564029392795,126.974124211979,18.271366
다사53504150,37.4738173623661,126.974108424367,20.483847
다사53504375,37.4940973201041,126.973966256718,17.01633
