CELL_ID,lat,lon,pm10_mean
다사53504075,37.467057360845,126.974155781932,18.653357
다사53504100,37.469310695552394,126.974139997834,18.634962
다사53504125,37.471564029392795,126.974124211979,19.746176
다사53504150,37.4738173623661,126.974108424367,21.450825
다사53504375,37.4940973201041,126.973966256718,18.729963
다사53504400,37.4963506444056,126.97395045151698,18.982138
다사53504425,37.4986039678398,126.973934644555,19.349806
다사53504450,37.50085729040671,126.97391883583299,19.562908
다사53504275,37.4850840142258,126.97402945992901,20.464615
다사53504300,37.4873373419962,126.974013661765,19.8061
다사53504325,37.489590668899396,126.97399786184299,20.493626
다사53504350,37.4918439949354,126.97398206016001,17.492704
다사53255775,37.6202695290876,126.970245648378,15.571464
다사53255800,37.622522803772895,126.970229658802,15.949207
다사53255825,37.6247760775898,126.970213667444,16.246708
다사53255850,37.6270293505384,126.970197674306,16.133484
다사53255675,37.611256421663,126.97030958887501,18.178362
다사53255700,37.6135096998216,126.970293606421,18.309147
다사53255725,37.6157629771119,126.970277622187,15.890164
다사53255750,37.618016253534,126.970261636173,15.903856
다사53503975,37.458044013344896,126.97421890075,18.70324
다사53504000,37.4602973515204,126.974203123681,18.606352
다사53504025,37.4625506888289,126.974187344855,18.490412
다사53504050,37.4648040252705,126.974171564272,18.63498
다사53255875,37.6292826226185,126.97018167938499,16.323
다사53255900,37.631535893830204,126.97016568268299,16.427126
다사53255925,37.6337891641734,126.97014968419901,16.327637
다사53503950,37.4557906743024,126.974234676063,18.844757
다사53005800,37.6225101189808,126.967396774251,15.972822
다사53005825,37.6247633917725,126.967380697391,15.966268
다사53005850,37.627016663695706,126.967364618741,15.874119
다사53005875,37.6292699347504,126.967348538299,15.95279
다사53005700,37.6134970191301,126.96746106378299,16.525404
다사53005725,37.6157502953954,126.967444994085,15.846431
다사53005750,37.6180035707923,126.967428922598,15.841345
다사53005775,37.620256845320796,126.967412849319,15.950075
다사53253975,37.4580314708413,126.971392230436,18.943495
다사53254000,37.4602848080014,126.97137636855699,18.740808
다사53254025,37.4625381442945,126.971360504912,18.81977
다사53254050,37.4647914797205,126.9713446395,18.711708
다사53005900,37.6315232049366,126.96733245606701,16.236961
다사53253900,37.4512714541588,126.97143980548,19.745663
다사53253925,37.4535247939199,126.97142394889799,19.46046
다사53253950,37.4557781328141,126.97140809055,19.39849
